SalesID,Date,ProductID,DistributorID,Region,UnitsSold,InvoiceAmount,DiscountPercent,TaxPercent,PaymentMethod
S003323,2024-06-28,P00342,D00305,West,467,798.57,6.64,17.27,Credit
S003324,2024-07-21,P04000,D07313,South,386,741.12,4.24,11.52,Cheque
S003325,2024-06-18,P02909,D08527,East,455,527.8,4.31,11.32,Cash
S003326,2024-12-22,P07512,D03628,South,142,897.44,8.58,6.53,Cheque
S003327,2024-09-24,P02904,D04144,South,352,4354.24,8.23,13.46,Cheque
S003328,2024-09-03,P09103,D01929,Central,297,1577.07,5.19,10.63,Online
S003329,2024-07-17,P02797,D04956,South,97,1035.96,6.56,9.42,Cheque
S003330,2024-02-22,P09596,D02849,West,275,984.5,5.94,11.71,Cheque
S003331,2024-07-06,P04706,D04417,East,134,306.86,1.5,6.97,Cash
S003332,2024-11-30,P00617,D03631,Central,160,542.4,5.73,5.71,Online
S003333,2024-11-20,P08793,D03043,West,465,2497.05,14.52,7.53,Cheque
S003334,2024-11-27,P00431,D05208,West,452,3991.16,12.55,12.6,Online
S003335,2024-05-21,P08642,D06155,East,353,3078.16,0.03,17.52,Credit
S003336,2024-09-29,P08914,D01277,South,317,1423.33,3.13,12.11,Cheque
S003337,2024-07-06,P05681,D02415,Central,347,2578.21,12.12,10.03,Online
S003338,2024-08-22,P06578,D04403,South,88,611.6,8.26,10.93,Cash
S003339,2024-08-02,P00430,D06329,West,163,1444.18,12.82,7.58,Credit
S003340,2024-06-08,P00310,D00016,West,317,2212.66,12.28,14.88,Cheque
S003341,2024-11-23,P02842,D05067,South,28,76.72,4.16,8.33,Credit
S003342,2024-12-19,P04475,D05096,Central,378,2494.8,14.9,14.22,Credit
S003343,2024-06-07,P02990,D07320,West,265,2241.9,0.32,17.41,Cheque
S003344,2024-10-23,P08991,D06044,South,310,2104.9,6.03,12.03,Cheque
S003345,2024-11-20,P03638,D02036,East,454,944.32,1.82,8.29,Cheque
S003346,2024-03-04,P08563,D08792,North,417,4074.09,11.98,7.0,Cash
S003347,2024-03-26,P01056,D00768,Central,378,2884.14,1.47,12.68,Online
S003348,2024-04-08,P06827,D04702,West,40,336.0,8.54,17.78,Online
S003349,2024-04-22,P01848,D01453,North,325,1599.0,12.84,12.6,Online
S003350,2024-07-24,P02543,D08986,West,442,274.04,5.93,15.91,Cash
S003351,2024-03-26,P03636,D08764,East,166,1711.46,12.28,7.64,Credit
S003352,2024-03-24,P08296,D06553,North,279,1082.52,3.86,15.43,Online
S003353,2024-11-09,P00681,D04824,East,62,527.62,8.81,10.2,Cheque
S003354,2024-09-10,P08274,D05468,Central,254,1521.46,12.88,13.6,Cheque
S003355,2024-03-09,P02051,D00457,Central,310,3168.2,2.65,14.61,Cash
S003356,2024-07-26,P07290,D03536,East,17,18.36,12.75,9.34,Cash
S003357,2024-07-22,P05032,D07004,South,299,911.95,11.46,7.85,Online
S003358,2024-04-24,P01251,D05605,South,178,585.62,2.11,16.03,Cash
S003359,2024-06-10,P04242,D08770,West,377,505.18,1.86,17.85,Cash
S003360,2024-03-09,P06735,D09196,South,430,4626.8,12.76,5.45,Credit
S003361,2024-07-01,P03079,D07490,West,311,951.66,7.56,8.36,Cheque
S003362,2024-12-12,P02804,D05395,Central,140,583.8,7.54,13.55,Cheque
S003363,2024-01-19,P03608,D07754,West,322,2363.48,7.14,17.75,Cheque
S003364,2024-04-07,P03733,D07567,Central,6,68.76,5.26,8.89,Cash
S003365,2024-12-05,P03861,D08186,North,197,648.13,11.55,9.97,Cash
S003366,2024-01-05,P08871,D03992,West,228,1217.52,12.42,10.55,Cheque
S003367,2024-05-08,P02350,D08499,South,45,534.15,1.43,10.29,Online
S003368,2024-03-19,P08011,D00699,North,73,58.4,0.58,9.22,Online
S003369,2024-10-30,P07474,D05860,South,389,3998.92,1.3,7.16,Cash
S003370,2024-10-17,P00424,D04338,West,342,1733.94,11.55,17.27,Credit
S003371,2024-12-15,P03605,D09815,North,232,2454.56,10.62,7.09,Cheque
S003372,2024-12-18,P03549,D00871,South,376,3605.84,8.47,14.73,Cheque
S003373,2024-11-14,P08575,D08886,North,47,110.92,9.44,6.98,Cash
S003374,2024-12-14,P03922,D05486,East,84,274.68,3.15,15.74,Credit
S003375,2024-02-07,P03959,D03971,Central,36,188.28,2.29,17.98,Online
S003376,2024-04-21,P00141,D04881,Central,101,1185.74,6.23,8.48,Cash
S003377,2024-06-04,P05462,D04691,North,267,2696.7,12.57,14.63,Cheque
S003378,2024-02-27,P05736,D05606,Central,99,874.17,2.91,11.04,Cash
S003379,2024-07-04,P05832,D05799,Central,409,1721.89,8.98,12.2,Credit
S003380,2024-01-30,P00564,D05899,Central,389,886.92,4.27,10.4,Credit
S003381,2024-06-14,P08858,D04027,East,211,1354.62,14.76,7.62,Cheque
S003382,2024-05-31,P05267,D07303,West,313,607.22,1.35,13.29,Cheque
S003383,2024-09-01,P09850,D00288,East,460,3680.0,2.76,13.37,Credit
S003384,2024-04-06,P03646,D00284,West,20,101.0,11.64,11.39,Cash
S003385,2024-12-13,P06342,D03962,North,354,1936.38,12.28,7.17,Online
S003386,2024-08-21,P07715,D05283,North,139,1384.44,1.15,9.12,Credit
S003387,2024-08-11,P02724,D01306,South,466,1933.9,8.0,9.34,Online
S003388,2024-12-06,P04624,D03162,East,381,4533.9,5.18,17.98,Cash
S003389,2024-10-14,P06724,D03630,East,244,1781.2,4.39,5.78,Online
S003390,2024-06-30,P07487,D01653,Central,109,81.75,4.81,14.17,Cheque
S003391,2024-07-02,P07946,D06369,North,370,3392.9,5.37,10.95,Cash
S003392,2024-05-03,P06758,D09660,North,425,2966.5,8.06,14.68,Cash
S003393,2024-09-25,P02246,D00737,Central,181,959.3,14.5,8.8,Online
S003394,2024-02-08,P08413,D02168,Central,353,1034.29,6.07,10.16,Credit
S003395,2024-08-11,P07005,D04193,Central,278,2632.66,12.94,14.77,Credit
S003396,2024-11-24,P02766,D06703,Central,243,1411.83,0.87,11.83,Cash
S003397,2024-08-06,P01190,D04616,North,401,3965.89,13.86,8.45,Online
S003398,2024-10-17,P04789,D07184,Central,394,2005.46,8.29,9.72,Cheque
S003399,2024-01-26,P02878,D03465,East,240,991.2,14.89,17.63,Credit
S003400,2024-01-14,P09597,D02883,South,114,90.06,1.55,8.69,Cheque
S003401,2024-11-11,P07568,D07063,East,160,2038.4,4.13,6.54,Cash
S003402,2024-07-20,P00442,D06417,South,436,2589.84,3.94,9.59,Online
S003403,2024-06-18,P01077,D04889,East,359,2685.32,6.37,11.4,Cash
S003404,2024-09-30,P09103,D02326,West,404,3611.76,8.23,10.46,Cash
S003405,2024-12-08,P09880,D03980,West,7,29.96,7.12,5.28,Credit
S003406,2024-08-11,P07202,D00751,Central,446,4981.82,10.66,12.05,Credit
S003407,2024-04-20,P07017,D04226,North,349,2631.46,8.34,14.4,Online
S003408,2024-12-10,P00093,D08304,South,459,1335.69,7.47,5.61,Online
S003409,2024-02-11,P08446,D06675,North,454,1144.08,11.18,7.1,Cash
S003410,2024-04-11,P03605,D06983,East,289,1491.24,6.4,10.47,Credit
S003411,2024-10-29,P01034,D09762,South,366,3744.18,2.97,10.74,Cheque
S003412,2024-08-23,P06104,D01376,West,66,551.1,8.05,12.41,Credit
S003413,2024-08-09,P05408,D06360,West,84,593.88,12.34,11.26,Cash
S003414,2024-11-01,P06844,D09238,West,176,2251.04,9.71,16.01,Online
S003415,2024-05-28,P06576,D03036,South,272,1232.16,13.32,12.52,Online
S003416,2024-01-09,P09926,D01394,East,167,1274.21,7.29,7.81,Credit
S003417,2024-11-22,P07599,D00544,South,272,1966.56,5.81,5.84,Credit
S003418,2024-10-05,P09575,D09437,Central,193,1426.27,7.03,16.13,Online
S003419,2024-04-01,P01401,D01190,North,253,683.1,4.7,17.9,Cheque
S003420,2024-08-03,P08975,D00276,West,94,727.56,9.25,10.62,Cheque
S003421,2024-10-15,P09375,D03762,West,130,643.5,4.98,8.32,Credit
S003422,2024-08-13,P04500,D08913,North,381,567.69,9.33,13.55,Cash
S003423,2024-02-15,P00701,D09243,West,132,429.0,4.49,7.59,Credit
S003424,2024-04-22,P07168,D06932,Central,320,2563.2,3.59,16.55,Credit
S003425,2024-01-25,P06277,D07643,South,321,744.72,3.15,17.36,Online
S003426,2024-05-21,P06829,D04726,East,214,1354.62,14.31,16.74,Credit
S003427,2024-03-09,P02851,D01558,East,92,210.68,6.25,8.1,Online
S003428,2024-03-21,P08711,D03216,North,278,2596.52,13.09,12.91,Cash
S003429,2024-10-01,P00993,D04850,South,33,46.86,10.87,7.77,Online
S003430,2024-04-20,P05887,D08275,North,81,464.94,10.72,12.4,Credit
S003431,2024-11-23,P09008,D03188,East,76,347.32,5.74,14.59,Cheque
S003432,2024-09-21,P00973,D08746,East,464,5261.76,9.21,9.88,Cheque
S003433,2024-07-04,P09506,D04331,Central,443,3796.51,5.28,17.82,Cheque
S003434,2024-07-31,P07443,D01643,South,52,357.76,7.16,9.07,Cash
S003435,2024-02-09,P02332,D00390,West,277,1637.07,7.54,17.89,Cash
S003436,2024-03-31,P07294,D02551,South,159,713.91,9.4,9.52,Online
S003437,2024-12-09,P03954,D04028,East,132,1304.16,2.09,10.0,Cheque
S003438,2024-09-13,P04201,D00846,North,218,1924.94,2.75,5.63,Credit
S003439,2024-06-26,P02827,D04650,East,296,3300.4,14.68,9.14,Cash
S003440,2024-08-09,P03768,D04757,East,79,966.96,2.44,10.92,Cheque
S003441,2024-06-07,P03162,D08979,West,327,2230.14,12.76,8.43,Cash
S003442,2024-11-18,P05120,D03197,North,163,1543.61,1.77,8.43,Credit
S003443,2024-10-25,P05926,D01680,East,38,96.52,3.57,6.94,Credit
S003444,2024-07-13,P01753,D02035,East,128,421.12,5.61,8.99,Cheque
S003445,2024-11-14,P02183,D04239,West,437,3019.67,6.98,5.28,Credit
S003446,2024-01-28,P07005,D03314,East,417,454.53,5.0,10.71,Online
S003447,2024-12-23,P02765,D02019,North,163,252.65,2.71,16.38,Online
S003448,2024-03-03,P09471,D05547,East,490,2175.6,3.43,8.65,Cheque
S003449,2024-09-07,P00616,D01473,Central,157,609.16,0.95,17.99,Cash
S003450,2024-06-10,P03522,D07420,East,99,337.59,12.34,14.44,Cash
S003451,2024-12-16,P05055,D06931,East,368,2888.8,14.88,17.94,Credit
S003452,2024-04-18,P07506,D07421,North,53,355.63,0.17,9.24,Credit
S003453,2024-08-11,P08857,D03564,North,250,2045.0,7.64,6.91,Credit
S003454,2024-10-11,P00934,D04111,East,180,642.6,10.35,7.94,Online
S003455,2024-08-15,P07629,D01937,South,474,5237.7,2.81,13.02,Cash
S003456,2024-05-17,P08369,D06045,South,124,1440.88,2.21,12.92,Credit
S003457,2024-07-22,P03906,D03212,East,494,4875.78,2.97,16.63,Credit
S003458,2024-04-13,P05712,D00422,Central,368,349.6,0.73,13.15,Cash
S003459,2024-01-04,P02294,D08196,South,6,24.06,5.56,5.38,Cash
S003460,2024-08-15,P04515,D06050,Central,249,530.37,14.61,8.09,Cheque
S003461,2024-10-06,P03938,D03632,South,264,1871.76,14.91,6.82,Cheque
S003462,2024-10-21,P08406,D06941,Central,180,1621.8,1.15,8.32,Cheque
S003463,2024-11-16,P00682,D02335,North,415,2216.1,14.43,8.46,Credit
S003464,2024-01-02,P04351,D04050,East,410,1299.7,4.11,9.0,Cash
S003465,2024-09-29,P05946,D02684,Central,391,3159.28,13.64,14.02,Credit
S003466,2024-02-29,P01783,D06126,North,287,1816.71,2.3,7.76,Online
S003467,2024-01-03,P07379,D05876,South,333,2007.99,5.01,6.91,Credit
S003468,2024-11-24,P04822,D02241,West,393,4480.2,12.02,14.24,Cheque
S003469,2024-12-22,P03431,D07493,North,6,40.2,7.53,14.18,Cheque
S003470,2024-11-11,P04891,D04513,West,460,4172.2,1.38,13.84,Cheque
S003471,2024-07-15,P00807,D02799,South,164,318.16,13.86,12.84,Online
S003472,2024-10-07,P06882,D08320,North,216,1885.68,5.31,8.92,Online
S003473,2024-02-25,P01415,D01879,Central,93,280.86,0.64,17.15,Online
S003474,2024-11-10,P08750,D01057,North,168,843.36,4.5,10.24,Credit
S003475,2024-11-20,P08881,D01505,West,177,134.52,8.79,7.38,Cheque
S003476,2024-08-30,P08424,D08041,East,295,1654.95,6.62,10.93,Cheque
S003477,2024-03-11,P08518,D05130,North,113,980.84,14.67,13.21,Online
S003478,2024-11-21,P04867,D00555,South,242,1086.58,3.07,11.42,Cash
S003479,2024-10-23,P06396,D08986,North,71,392.63,0.8,14.11,Online
S003480,2024-01-12,P07018,D08126,West,16,189.28,8.96,5.51,Cheque
S003481,2024-05-10,P05909,D08610,Central,43,226.18,10.81,12.1,Cheque
S003482,2024-09-16,P09608,D03902,West,52,387.92,11.97,8.81,Cheque
S003483,2024-01-09,P09895,D03891,South,228,1573.2,3.96,14.23,Credit
S003484,2024-05-21,P07117,D06818,East,351,1614.6,6.18,16.97,Cheque
S003485,2024-08-24,P01264,D06860,West,292,2654.28,0.44,9.16,Online
S003486,2024-11-30,P04768,D00147,South,310,1004.4,6.1,5.41,Cheque
S003487,2024-05-31,P00701,D04120,East,127,308.61,6.51,5.3,Online
S003488,2024-12-25,P09548,D00373,West,275,1443.75,3.26,6.94,Online
S003489,2024-01-11,P00426,D05066,North,150,639.0,5.2,8.0,Cash
S003490,2024-04-10,P07591,D06623,South,333,1968.03,3.06,16.16,Cash
S003491,2024-02-27,P09055,D06644,South,492,1918.8,7.23,13.35,Cash
S003492,2024-05-22,P00962,D00514,South,56,449.12,10.97,16.39,Credit
S003493,2024-02-26,P04734,D05647,West,55,375.1,10.68,15.11,Online
S003494,2024-10-19,P03238,D00090,East,295,2008.95,12.56,16.43,Cheque
S003495,2024-06-13,P08272,D04462,South,493,3406.63,9.01,12.98,Credit
S003496,2024-10-30,P08654,D08288,West,429,5190.9,1.29,6.11,Online
S003497,2024-08-28,P06759,D06822,South,416,5029.44,14.61,16.56,Credit
S003498,2024-05-16,P00557,D08690,North,109,191.84,0.62,11.71,Online
S003499,2024-06-06,P07210,D03436,East,476,495.04,14.0,16.74,Cheque
S003500,2024-02-08,P01498,D07344,Central,55,470.25,14.55,9.07,Credit
S003501,2024-08-24,P08480,D01291,South,330,1240.8,12.02,7.76,Credit
S003502,2024-06-22,P04485,D06483,East,48,577.44,10.07,11.76,Cash
S003503,2024-09-26,P08774,D02862,Central,274,983.66,5.76,17.93,Cheque
S003504,2024-12-18,P07172,D09859,Central,274,1663.18,4.17,13.2,Credit
S003505,2024-11-06,P09140,D04266,North,315,3266.55,5.91,5.81,Cash
S003506,2024-11-28,P04004,D07745,East,422,379.8,14.65,8.07,Credit
S003507,2024-11-20,P08330,D09577,North,436,2406.72,9.64,12.71,Cheque
S003508,2024-12-04,P08014,D00662,Central,186,1843.26,0.9,11.27,Credit
S003509,2024-10-17,P06183,D09205,South,441,2800.35,0.01,13.41,Credit
S003510,2024-08-28,P06144,D09419,West,265,821.5,9.17,5.7,Cheque
S003511,2024-10-23,P01846,D08649,Central,205,502.25,14.48,6.43,Cheque
S003512,2024-08-27,P06092,D09060,West,427,2028.25,12.53,5.69,Cash
S003513,2024-12-23,P07439,D09084,South,212,561.8,1.73,15.61,Cheque
S003514,2024-11-06,P01501,D06387,East,238,561.68,3.87,14.46,Cheque
S003515,2024-08-05,P07869,D08824,Central,342,998.64,7.42,7.48,Cash
S003516,2024-12-10,P02013,D08586,South,290,649.6,9.35,8.39,Cheque
S003517,2024-04-17,P03926,D09576,East,35,397.6,3.98,15.15,Credit
S003518,2024-12-19,P06196,D01802,East,181,443.45,13.07,6.0,Cheque
S003519,2024-12-10,P01481,D08731,East,116,467.48,10.19,17.67,Cash
S003520,2024-03-17,P03671,D01138,West,111,607.17,4.58,12.44,Cheque
S003521,2024-02-10,P00425,D04196,South,477,2566.26,4.67,9.3,Credit
S003522,2024-04-16,P05367,D07681,South,36,343.44,10.22,15.3,Credit
S003523,2024-11-18,P01678,D04689,West,391,4093.77,3.52,12.09,Credit
S003524,2024-10-06,P06897,D00447,East,115,272.55,14.98,9.8,Credit
S003525,2024-01-31,P08423,D00969,North,433,2953.06,11.11,8.58,Cash
S003526,2024-06-11,P05432,D00508,West,185,357.05,1.93,8.7,Credit
S003527,2024-07-16,P01232,D04817,South,258,2585.16,14.31,8.08,Cash
S003528,2024-02-10,P06826,D08386,West,460,1918.2,14.66,5.57,Online
S003529,2024-07-01,P05259,D09571,West,289,2806.19,11.89,13.44,Credit
S003530,2024-09-13,P02586,D00913,West,267,2531.16,1.08,11.6,Credit
S003531,2024-06-12,P01144,D01175,North,425,3965.25,2.85,8.45,Cash
S003532,2024-01-08,P03573,D00523,West,188,985.12,2.2,10.79,Online
S003533,2024-01-26,P08976,D08578,South,128,1454.08,1.58,5.14,Credit
S003534,2024-11-28,P05658,D03154,North,475,4859.25,0.91,10.25,Credit
S003535,2024-04-21,P01146,D05070,South,288,2312.64,5.58,9.72,Cash
S003536,2024-05-22,P05542,D04906,East,353,4585.47,3.86,6.82,Cash
S003537,2024-10-17,P05501,D07206,West,123,1184.49,3.26,11.26,Credit
S003538,2024-04-27,P05069,D07493,North,434,1549.38,12.06,17.79,Online
S003539,2024-11-07,P04938,D09985,North,438,2746.26,6.95,16.65,Credit
S003540,2024-09-24,P03382,D00737,Central,155,1334.55,8.89,6.25,Cash
S003541,2024-04-11,P08091,D09508,North,245,1185.8,14.74,7.59,Credit
S003542,2024-01-31,P03362,D01189,South,416,902.72,14.03,17.77,Credit
S003543,2024-05-10,P00515,D03492,North,271,1078.58,3.58,6.72,Credit
S003544,2024-10-08,P07894,D05987,South,242,2090.88,3.46,12.28,Cheque
S003545,2024-08-02,P09767,D01477,South,224,519.68,11.88,10.11,Credit
S003546,2024-05-14,P04093,D04924,East,316,3946.84,10.5,14.98,Cash
S003547,2024-04-30,P02919,D03365,South,70,722.4,8.47,6.49,Cash
S003548,2024-04-23,P07825,D07272,South,121,1439.9,4.65,10.75,Credit
S003549,2024-10-18,P04263,D07989,West,82,483.8,7.69,11.43,Cash
S003550,2024-02-24,P01631,D00461,West,74,921.3,0.52,6.66,Cheque
S003551,2024-06-16,P02424,D08919,West,211,2679.7,3.97,7.67,Cash
S003552,2024-02-20,P02330,D08613,West,496,4766.56,12.18,11.03,Cash
S003553,2024-05-11,P05842,D00545,South,396,2059.2,14.06,15.69,Online
S003554,2024-12-25,P00703,D02679,West,218,2740.26,4.22,17.31,Cash
S003555,2024-12-17,P07057,D07648,West,238,892.5,8.12,7.66,Credit
S003556,2024-09-17,P03492,D04119,West,212,2664.84,8.36,14.95,Cheque
S003557,2024-11-03,P03513,D02364,North,385,3284.05,1.28,15.55,Cash
S003558,2024-10-04,P07751,D07014,Central,5,33.95,0.64,10.9,Cash
S003559,2024-11-12,P05809,D07843,South,195,891.15,10.93,8.09,Credit
S003560,2024-09-14,P03571,D06831,South,3,34.74,9.73,15.16,Credit
S003561,2024-05-08,P08029,D01646,South,300,678.0,14.99,8.35,Credit
S003562,2024-01-20,P01616,D05929,South,315,422.1,12.33,9.58,Credit
S003563,2024-08-13,P06598,D06082,West,486,2998.62,0.25,11.22,Cash
S003564,2024-02-24,P04034,D08323,West,321,635.58,3.53,15.94,Online
S003565,2024-11-30,P01600,D07411,North,260,1177.8,8.19,13.13,Credit
S003566,2024-01-10,P07226,D01267,North,50,232.5,8.75,11.34,Credit
S003567,2024-08-03,P09868,D01191,Central,410,848.7,3.12,8.26,Credit
S003568,2024-06-17,P08528,D09209,East,374,1697.96,3.54,11.29,Online
S003569,2024-01-22,P06887,D01689,West,305,3586.8,7.02,17.98,Cash
S003570,2024-02-24,P06164,D09101,South,215,234.35,3.78,9.17,Cheque
S003571,2024-12-21,P00004,D03114,North,230,1097.1,9.33,12.82,Cash
S003572,2024-02-11,P08831,D00176,Central,91,195.65,10.65,10.25,Cash
S003573,2024-04-18,P06941,D05105,North,118,1270.86,14.32,12.67,Credit
S003574,2024-04-12,P02952,D00203,North,409,1222.91,1.39,17.78,Cash
S003575,2024-06-02,P00415,D02942,North,16,89.76,8.18,5.32,Cash
S003576,2024-06-20,P07750,D04153,West,50,400.5,2.22,11.11,Cheque
S003577,2024-06-05,P04101,D07780,West,180,1832.4,4.6,12.16,Cash
S003578,2024-09-22,P09970,D04903,North,42,435.96,2.22,12.63,Credit
S003579,2024-10-11,P09097,D05854,West,180,846.0,5.95,12.24,Online
S003580,2024-06-02,P01259,D09723,West,271,669.37,8.01,17.69,Cash
S003581,2024-03-24,P01194,D02121,Central,199,855.7,4.09,15.58,Online
S003582,2024-08-29,P02733,D04867,Central,157,1034.63,14.45,5.03,Cheque
S003583,2024-12-14,P02555,D09505,East,125,310.0,12.12,14.47,Cheque
S003584,2024-06-03,P06160,D06464,West,370,4351.2,9.61,14.8,Credit
S003585,2024-06-04,P09537,D05416,Central,314,1234.02,11.93,10.33,Online
S003586,2024-06-16,P05354,D04624,West,193,675.5,11.41,6.57,Cash
S003587,2024-04-06,P07658,D08969,Central,370,3548.3,14.83,9.68,Credit
S003588,2024-09-28,P07320,D06631,South,482,5456.24,10.41,13.64,Cash
S003589,2024-01-11,P06200,D01446,South,395,493.75,10.47,6.16,Credit
S003590,2024-06-28,P00021,D06931,West,63,291.06,6.12,7.3,Cash
S003591,2024-11-08,P03421,D05976,South,129,1070.7,2.6,15.41,Online
S003592,2024-06-24,P07393,D00104,East,315,3480.75,3.54,8.87,Cheque
S003593,2024-01-31,P02894,D00607,South,182,1241.24,5.5,16.21,Credit
S003594,2024-11-14,P03560,D06747,East,279,1475.91,3.03,8.76,Cheque
S003595,2024-09-18,P06428,D06492,West,254,538.48,1.74,14.21,Cash
S003596,2024-08-23,P01030,D05189,North,17,29.07,0.23,15.68,Online
S003597,2024-07-24,P00153,D09627,East,276,2150.04,8.19,9.41,Online
S003598,2024-05-13,P01230,D08717,Central,343,3639.23,3.82,10.62,Credit
S003599,2024-10-12,P02232,D09772,South,229,2333.51,6.1,15.53,Online
S003600,2024-09-10,P01892,D04451,North,55,712.25,4.3,6.13,Online
S003601,2024-09-01,P02900,D08351,North,446,3710.72,0.99,9.07,Cheque
S003602,2024-03-16,P06498,D04753,East,14,24.08,2.08,14.81,Cash
S003603,2024-01-28,P06632,D09235,West,380,4297.8,2.16,16.04,Online
S003604,2024-11-01,P07334,D01657,East,52,656.24,7.21,12.6,Cash
S003605,2024-07-11,P06074,D09918,South,435,4828.5,5.52,6.86,Cheque
S003606,2024-03-14,P04024,D09344,West,485,5538.7,6.3,14.15,Credit
S003607,2024-07-12,P02582,D03709,Central,368,4110.56,3.24,5.55,Credit
S003608,2024-12-05,P07344,D08867,Central,200,1788.0,0.83,6.68,Credit
S003609,2024-12-22,P06025,D00847,Central,124,820.88,9.65,16.2,Cheque
S003610,2024-08-01,P05308,D01378,South,460,1251.2,3.8,16.78,Cash
S003611,2024-04-02,P06718,D03004,Central,67,201.67,5.81,7.66,Cash
S003612,2024-04-24,P00453,D07731,North,338,378.56,2.87,7.52,Cheque
S003613,2024-04-05,P01058,D05463,North,218,1061.66,1.25,5.21,Cheque
S003614,2024-06-09,P08075,D00101,South,166,1988.68,8.49,5.17,Credit
S003615,2024-07-24,P04247,D08631,Central,181,1616.33,9.74,12.09,Online
S003616,2024-09-15,P04501,D01430,West,346,3619.16,10.68,11.23,Cheque
S003617,2024-11-28,P05268,D05737,South,49,84.77,10.67,13.53,Credit
S003618,2024-09-14,P05217,D00424,Central,487,3803.47,0.61,9.7,Online
S003619,2024-04-14,P02556,D01644,Central,155,843.2,14.33,13.3,Online
S003620,2024-07-28,P00129,D06592,East,413,2643.2,9.17,17.08,Cheque
S003621,2024-10-18,P09631,D07874,North,233,2215.83,15.0,17.23,Cash
S003622,2024-06-10,P07837,D03808,West,385,1489.95,1.4,11.23,Cheque
S003623,2024-09-26,P00686,D01715,South,421,2441.8,5.84,7.93,Cheque
S003624,2024-03-27,P05826,D08430,Central,336,1928.64,7.59,14.48,Credit
S003625,2024-12-15,P09476,D08933,Central,498,667.32,8.69,8.97,Online
S003626,2024-02-25,P08797,D01196,West,97,409.34,3.6,6.12,Cheque
S003627,2024-12-01,P06053,D06807,Central,394,4755.58,0.97,13.34,Online
S003628,2024-02-05,P09133,D03697,South,113,1037.34,11.07,6.44,Cheque
S003629,2024-03-18,P08332,D09813,North,388,4527.96,5.1,15.47,Cheque
S003630,2024-08-15,P00781,D06728,Central,253,1077.78,3.89,6.26,Online
S003631,2024-08-09,P01138,D07706,East,177,2194.8,14.5,13.98,Cheque
S003632,2024-06-26,P07670,D00370,Central,363,341.22,1.47,5.67,Credit
S003633,2024-03-04,P08784,D05748,Central,270,882.9,7.95,9.57,Cheque
S003634,2024-12-22,P06802,D04742,North,318,3924.12,7.82,9.33,Cheque
S003635,2024-07-27,P02674,D00882,East,241,1405.03,9.35,10.82,Cheque
S003636,2024-01-04,P09525,D07709,East,26,17.68,0.26,9.1,Cash
S003637,2024-07-05,P08163,D06877,North,365,4153.7,9.4,17.72,Credit
S003638,2024-04-10,P02304,D03330,Central,336,1145.76,10.09,10.37,Cash
S003639,2024-05-06,P00042,D05175,North,245,374.85,6.34,10.8,Cheque
S003640,2024-07-22,P02901,D09590,Central,147,479.22,2.59,16.3,Credit
S003641,2024-03-31,P02921,D09801,East,137,1489.19,0.43,5.31,Cheque
S003642,2024-07-27,P02662,D02325,East,29,336.4,14.91,17.77,Online
S003643,2024-09-11,P06120,D00240,Central,232,1238.88,6.92,12.35,Credit
