DistributorID,DistributorName,City,ContactPerson,Type,Phone,Email,LicenseNumber
D01863,Dist1863_Mumbai,Mumbai,Mr./Ms. Mehta,Wholesaler,+91-8404914141,dist1863_mumbai@pharma.com,LIC206184
D01864,Dist1864_Kolkata,Kolkata,Mr./Ms. Kumar,Hospital,+91-9148757721,dist1864_kolkata@pharma.com,LIC695964
D01865,Dist1865_Bhopal,Bhopal,Mr./Ms. Sharma,Clinic,+91-9172133797,dist1865_bhopal@pharma.com,LIC829327
D01866,Dist1866_Delhi,Delhi,Mr./Ms. Reddy,Hospital,+91-9296895885,dist1866_delhi@pharma.com,LIC487805
D01867,Dist1867_Delhi,Delhi,Mr./Ms. Sharma,Hospital,+91-9096381081,dist1867_delhi@pharma.com,LIC512232
D01868,Dist1868_Patna,Patna,Mr./Ms. Reddy,Wholesaler,+91-8741992894,dist1868_patna@pharma.com,LIC330080
D01869,Dist1869_Bhopal,Bhopal,Mr./Ms. Singh,Retailer,+91-9949466167,dist1869_bhopal@pharma.com,LIC480287
D01870,Dist1870_Delhi,Delhi,Mr./Ms. Patel,Clinic,+91-9370060493,dist1870_delhi@pharma.com,LIC499690
D01871,Dist1871_Indore,Indore,Mr./Ms. Kumar,Hospital,+91-9118941727,dist1871_indore@pharma.com,LIC648617
D01872,Dist1872_Kochi,Kochi,Mr./Ms. Mehta,Hospital,+91-8029683245,dist1872_kochi@pharma.com,LIC812468
D01873,Dist1873_Kolkata,Kolkata,Mr./Ms. Mehta,Wholesaler,+91-9243358550,dist1873_kolkata@pharma.com,LIC583660
D01874,Dist1874_Patna,Patna,Mr./Ms. Patel,Clinic,+91-7327566628,dist1874_patna@pharma.com,LIC972381
D01875,Dist1875_Pune,Pune,Mr./Ms. Iyer,Clinic,+91-7641984577,dist1875_pune@pharma.com,LIC674635
D01876,Dist1876_Kolkata,Kolkata,Mr./Ms. Kumar,Clinic,+91-7129345972,dist1876_kolkata@pharma.com,LIC406212
D01877,Dist1877_Hyderabad,Hyderabad,Mr./Ms. Sharma,Retailer,+91-8034522093,dist1877_hyderabad@pharma.com,LIC991325
D01878,Dist1878_Hyderabad,Hyderabad,Mr./Ms. Iyer,Clinic,+91-8752647726,dist1878_hyderabad@pharma.com,LIC950542
D01879,Dist1879_Bhopal,Bhopal,Mr./Ms. Sharma,Wholesaler,+91-8163450787,dist1879_bhopal@pharma.com,LIC532262
D01880,Dist1880_Chennai,Chennai,Mr./Ms. Iyer,Clinic,+91-8251361682,dist1880_chennai@pharma.com,LIC233985
D01881,Dist1881_Indore,Indore,Mr./Ms. Singh,Retailer,+91-7153832058,dist1881_indore@pharma.com,LIC917651
D01882,Dist1882_Bhopal,Bhopal,Mr./Ms. Gupta,Retailer,+91-8859208408,dist1882_bhopal@pharma.com,LIC952573
D01883,Dist1883_Chennai,Chennai,Mr./Ms. Kumar,Wholesaler,+91-9619705422,dist1883_chennai@pharma.com,LIC584685
D01884,Dist1884_Mumbai,Mumbai,Mr./Ms. Iyer,Wholesaler,+91-9934175678,dist1884_mumbai@pharma.com,LIC765166
D01885,Dist1885_Indore,Indore,Mr./Ms. Singh,Clinic,+91-9046505999,dist1885_indore@pharma.com,LIC714489
D01886,Dist1886_Lucknow,Lucknow,Mr./Ms. Singh,Retailer,+91-8721663387,dist1886_lucknow@pharma.com,LIC417938
D01887,Dist1887_Pune,Pune,Mr./Ms. Reddy,Wholesaler,+91-9674991394,dist1887_pune@pharma.com,LIC124010
D01888,Dist1888_Ahmedabad,Ahmedabad,Mr./Ms. Iyer,Hospital,+91-8782563591,dist1888_ahmedabad@pharma.com,LIC145277
D01889,Dist1889_Kochi,Kochi,Mr./Ms. Gupta,Clinic,+91-8844596159,dist1889_kochi@pharma.com,LIC787629
D01890,Dist1890_Chandigarh,Chandigarh,Mr./Ms. Mehta,Hospital,+91-8744787508,dist1890_chandigarh@pharma.com,LIC953081
D01891,Dist1891_Ahmedabad,Ahmedabad,Mr./Ms. Gupta,Wholesaler,+91-7305994400,dist1891_ahmedabad@pharma.com,LIC223331
D01892,Dist1892_Bhopal,Bhopal,Mr./Ms. Gupta,Retailer,+91-8421340008,dist1892_bhopal@pharma.com,LIC992543
D01893,Dist1893_Delhi,Delhi,Mr./Ms. Patel,Clinic,+91-7453826804,dist1893_delhi@pharma.com,LIC548774
D01894,Dist1894_Kochi,Kochi,Mr./Ms. Sharma,Wholesaler,+91-7404655136,dist1894_kochi@pharma.com,LIC142078
D01895,Dist1895_Kolkata,Kolkata,Mr./Ms. Sharma,Retailer,+91-9418680816,dist1895_kolkata@pharma.com,LIC180722
D01896,Dist1896_Lucknow,Lucknow,Mr./Ms. Kumar,Clinic,+91-9894019789,dist1896_lucknow@pharma.com,LIC535772
D01897,Dist1897_Bhopal,Bhopal,Mr./Ms. Patel,Clinic,+91-9918507473,dist1897_bhopal@pharma.com,LIC813546
D01898,Dist1898_Mumbai,Mumbai,Mr./Ms. Reddy,Retailer,+91-9455456771,dist1898_mumbai@pharma.com,LIC943061
D01899,Dist1899_Chennai,Chennai,Mr./Ms. Kumar,Retailer,+91-8074973615,dist1899_chennai@pharma.com,LIC309019
D01900,Dist1900_Chennai,Chennai,Mr./Ms. Reddy,Wholesaler,+91-9090152585,dist1900_chennai@pharma.com,LIC547626
D01901,Dist1901_Chennai,Chennai,Mr./Ms. Mehta,Clinic,+91-9004947006,dist1901_chennai@pharma.com,LIC489771
D01902,Dist1902_Kochi,Kochi,Mr./Ms. Singh,Hospital,+91-9001460377,dist1902_kochi@pharma.com,LIC530704
D01903,Dist1903_Hyderabad,Hyderabad,Mr./Ms. Gupta,Hospital,+91-9117316049,dist1903_hyderabad@pharma.com,LIC584966
D01904,Dist1904_Mumbai,Mumbai,Mr./Ms. Singh,Wholesaler,+91-9094303344,dist1904_mumbai@pharma.com,LIC448805
D01905,Dist1905_Chandigarh,Chandigarh,Mr./Ms. Reddy,Hospital,+91-9641338751,dist1905_chandigarh@pharma.com,LIC365684
D01906,Dist1906_Jaipur,Jaipur,Mr./Ms. Patel,Wholesaler,+91-9078634640,dist1906_jaipur@pharma.com,LIC146709
D01907,Dist1907_Indore,Indore,Mr./Ms. Patel,Clinic,+91-9325234388,dist1907_indore@pharma.com,LIC552469
D01908,Dist1908_Mumbai,Mumbai,Mr./Ms. Patel,Hospital,+91-8591762648,dist1908_mumbai@pharma.com,LIC616400
D01909,Dist1909_Hyderabad,Hyderabad,Mr./Ms. Mehta,Hospital,+91-8373297074,dist1909_hyderabad@pharma.com,LIC252729
D01910,Dist1910_Chennai,Chennai,Mr./Ms. Gupta,Hospital,+91-9793259431,dist1910_chennai@pharma.com,LIC303156
D01911,Dist1911_Bangalore,Bangalore,Mr./Ms. Reddy,Wholesaler,+91-8023992544,dist1911_bangalore@pharma.com,LIC334305
D01912,Dist1912_Hyderabad,Hyderabad,Mr./Ms. Kumar,Wholesaler,+91-7549896585,dist1912_hyderabad@pharma.com,LIC942520
D01913,Dist1913_Mumbai,Mumbai,Mr./Ms. Gupta,Wholesaler,+91-8547788214,dist1913_mumbai@pharma.com,LIC647280
D01914,Dist1914_Bangalore,Bangalore,Mr./Ms. Kumar,Wholesaler,+91-8111856049,dist1914_bangalore@pharma.com,LIC947803
D01915,Dist1915_Bangalore,Bangalore,Mr./Ms. Patel,Retailer,+91-8894724335,dist1915_bangalore@pharma.com,LIC903188
D01916,Dist1916_Mumbai,Mumbai,Mr./Ms. Iyer,Wholesaler,+91-9743595806,dist1916_mumbai@pharma.com,LIC662549
D01917,Dist1917_Chandigarh,Chandigarh,Mr./Ms. Iyer,Wholesaler,+91-7131722855,dist1917_chandigarh@pharma.com,LIC348617
D01918,Dist1918_Hyderabad,Hyderabad,Mr./Ms. Singh,Hospital,+91-7702368467,dist1918_hyderabad@pharma.com,LIC951091
D01919,Dist1919_Pune,Pune,Mr./Ms. Gupta,Retailer,+91-9127858786,dist1919_pune@pharma.com,LIC331036
D01920,Dist1920_Kochi,Kochi,Mr./Ms. Iyer,Clinic,+91-7312120047,dist1920_kochi@pharma.com,LIC890001
D01921,Dist1921_Kochi,Kochi,Mr./Ms. Iyer,Clinic,+91-7249562595,dist1921_kochi@pharma.com,LIC697265
D01922,Dist1922_Ahmedabad,Ahmedabad,Mr./Ms. Reddy,Retailer,+91-8599698569,dist1922_ahmedabad@pharma.com,LIC342825
D01923,Dist1923_Patna,Patna,Mr./Ms. Mehta,Retailer,+91-7375179505,dist1923_patna@pharma.com,LIC656793
D01924,Dist1924_Mumbai,Mumbai,Mr./Ms. Singh,Retailer,+91-9921141575,dist1924_mumbai@pharma.com,LIC812485
D01925,Dist1925_Kochi,Kochi,Mr./Ms. Patel,Wholesaler,+91-8288291421,dist1925_kochi@pharma.com,LIC603009
D01926,Dist1926_Jaipur,Jaipur,Mr./Ms. Patel,Clinic,+91-9533453514,dist1926_jaipur@pharma.com,LIC737777
D01927,Dist1927_Indore,Indore,Mr./Ms. Iyer,Clinic,+91-8370791420,dist1927_indore@pharma.com,LIC178921
D01928,Dist1928_Mumbai,Mumbai,Mr./Ms. Gupta,Wholesaler,+91-8285178474,dist1928_mumbai@pharma.com,LIC358778
D01929,Dist1929_Lucknow,Lucknow,Mr./Ms. Kumar,Hospital,+91-8507160840,dist1929_lucknow@pharma.com,LIC926637
D01930,Dist1930_Ahmedabad,Ahmedabad,Mr./Ms. Sharma,Retailer,+91-7650443754,dist1930_ahmedabad@pharma.com,LIC588188
D01931,Dist1931_Lucknow,Lucknow,Mr./Ms. Singh,Wholesaler,+91-8374544387,dist1931_lucknow@pharma.com,LIC349228
D01932,Dist1932_Jaipur,Jaipur,Mr./Ms. Mehta,Hospital,+91-8177912364,dist1932_jaipur@pharma.com,LIC958528
D01933,Dist1933_Chandigarh,Chandigarh,Mr./Ms. Iyer,Wholesaler,+91-9479541544,dist1933_chandigarh@pharma.com,LIC116633
D01934,Dist1934_Ahmedabad,Ahmedabad,Mr./Ms. Patel,Retailer,+91-7283430879,dist1934_ahmedabad@pharma.com,LIC382425
D01935,Dist1935_Chennai,Chennai,Mr./Ms. Sharma,Retailer,+91-9280190125,dist1935_chennai@pharma.com,LIC219070
D01936,Dist1936_Delhi,Delhi,Mr./Ms. Singh,Clinic,+91-8516149134,dist1936_delhi@pharma.com,LIC137030
D01937,Dist1937_Bangalore,Bangalore,Mr./Ms. Sharma,Retailer,+91-9147389049,dist1937_bangalore@pharma.com,LIC417120
D01938,Dist1938_Bangalore,Bangalore,Mr./Ms. Kumar,Wholesaler,+91-7564735188,dist1938_bangalore@pharma.com,LIC833164
D01939,Dist1939_Delhi,Delhi,Mr./Ms. Reddy,Retailer,+91-8507848845,dist1939_delhi@pharma.com,LIC194056
D01940,Dist1940_Indore,Indore,Mr./Ms. Iyer,Clinic,+91-8546572490,dist1940_indore@pharma.com,LIC113753
D01941,Dist1941_Chandigarh,Chandigarh,Mr./Ms. Singh,Wholesaler,+91-7638634501,dist1941_chandigarh@pharma.com,LIC129454
D01942,Dist1942_Chandigarh,Chandigarh,Mr./Ms. Iyer,Hospital,+91-9709513440,dist1942_chandigarh@pharma.com,LIC310843
D01943,Dist1943_Kochi,Kochi,Mr./Ms. Mehta,Hospital,+91-7400504495,dist1943_kochi@pharma.com,LIC856574
D01944,Dist1944_Bangalore,Bangalore,Mr./Ms. Kumar,Retailer,+91-7200968157,dist1944_bangalore@pharma.com,LIC957993
D01945,Dist1945_Kolkata,Kolkata,Mr./Ms. Sharma,Retailer,+91-7988331764,dist1945_kolkata@pharma.com,LIC182056
D01946,Dist1946_Chandigarh,Chandigarh,Mr./Ms. Gupta,Retailer,+91-8819380444,dist1946_chandigarh@pharma.com,LIC261988
D01947,Dist1947_Chandigarh,Chandigarh,Mr./Ms. Sharma,Hospital,+91-9599767671,dist1947_chandigarh@pharma.com,LIC684004
D01948,Dist1948_Mumbai,Mumbai,Mr./Ms. Gupta,Clinic,+91-8787337999,dist1948_mumbai@pharma.com,LIC457362
D01949,Dist1949_Indore,Indore,Mr./Ms. Sharma,Retailer,+91-9848304512,dist1949_indore@pharma.com,LIC198811
D01950,Dist1950_Hyderabad,Hyderabad,Mr./Ms. Singh,Wholesaler,+91-7389111046,dist1950_hyderabad@pharma.com,LIC281981
D01951,Dist1951_Delhi,Delhi,Mr./Ms. Sharma,Clinic,+91-9538572403,dist1951_delhi@pharma.com,LIC639384
D01952,Dist1952_Hyderabad,Hyderabad,Mr./Ms. Patel,Retailer,+91-8064123809,dist1952_hyderabad@pharma.com,LIC179193
D01953,Dist1953_Chennai,Chennai,Mr./Ms. Gupta,Hospital,+91-7009850872,dist1953_chennai@pharma.com,LIC707209
D01954,Dist1954_Delhi,Delhi,Mr./Ms. Patel,Wholesaler,+91-9946487182,dist1954_delhi@pharma.com,LIC731801
D01955,Dist1955_Lucknow,Lucknow,Mr./Ms. Gupta,Clinic,+91-7457774452,dist1955_lucknow@pharma.com,LIC540266
D01956,Dist1956_Chandigarh,Chandigarh,Mr./Ms. Singh,Retailer,+91-8903174643,dist1956_chandigarh@pharma.com,LIC574703
D01957,Dist1957_Lucknow,Lucknow,Mr./Ms. Iyer,Retailer,+91-9934263502,dist1957_lucknow@pharma.com,LIC410616
D01958,Dist1958_Hyderabad,Hyderabad,Mr./Ms. Singh,Retailer,+91-8639009624,dist1958_hyderabad@pharma.com,LIC343465
D01959,Dist1959_Pune,Pune,Mr./Ms. Sharma,Wholesaler,+91-9625632852,dist1959_pune@pharma.com,LIC844305
D01960,Dist1960_Indore,Indore,Mr./Ms. Mehta,Clinic,+91-8651570287,dist1960_indore@pharma.com,LIC303374
D01961,Dist1961_Delhi,Delhi,Mr./Ms. Reddy,Retailer,+91-8936835835,dist1961_delhi@pharma.com,LIC411187
D01962,Dist1962_Chennai,Chennai,Mr./Ms. Singh,Clinic,+91-9062749446,dist1962_chennai@pharma.com,LIC947466
D01963,Dist1963_Indore,Indore,Mr./Ms. Reddy,Wholesaler,+91-7271510865,dist1963_indore@pharma.com,LIC812502
D01964,Dist1964_Kochi,Kochi,Mr./Ms. Sharma,Hospital,+91-8453719068,dist1964_kochi@pharma.com,LIC695660
D01965,Dist1965_Ahmedabad,Ahmedabad,Mr./Ms. Sharma,Retailer,+91-8758456881,dist1965_ahmedabad@pharma.com,LIC881915
D01966,Dist1966_Bhopal,Bhopal,Mr./Ms. Singh,Clinic,+91-8496124222,dist1966_bhopal@pharma.com,LIC295727
D01967,Dist1967_Lucknow,Lucknow,Mr./Ms. Kumar,Hospital,+91-7111319776,dist1967_lucknow@pharma.com,LIC974273
D01968,Dist1968_Ahmedabad,Ahmedabad,Mr./Ms. Iyer,Wholesaler,+91-8190462448,dist1968_ahmedabad@pharma.com,LIC283339
D01969,Dist1969_Kochi,Kochi,Mr./Ms. Kumar,Retailer,+91-7619453828,dist1969_kochi@pharma.com,LIC144909
D01970,Dist1970_Hyderabad,Hyderabad,Mr./Ms. Iyer,Wholesaler,+91-8657979650,dist1970_hyderabad@pharma.com,LIC480891
D01971,Dist1971_Bangalore,Bangalore,Mr./Ms. Iyer,Hospital,+91-9229237318,dist1971_bangalore@pharma.com,LIC715212
D01972,Dist1972_Pune,Pune,Mr./Ms. Reddy,Wholesaler,+91-9339065354,dist1972_pune@pharma.com,LIC318473
D01973,Dist1973_Ahmedabad,Ahmedabad,Mr./Ms. Kumar,Clinic,+91-7522121796,dist1973_ahmedabad@pharma.com,LIC359394
D01974,Dist1974_Bhopal,Bhopal,Mr./Ms. Sharma,Clinic,+91-8086840966,dist1974_bhopal@pharma.com,LIC801453
D01975,Dist1975_Chandigarh,Chandigarh,Mr./Ms. Patel,Clinic,+91-7613819544,dist1975_chandigarh@pharma.com,LIC939532
D01976,Dist1976_Pune,Pune,Mr./Ms. Sharma,Retailer,+91-9614517294,dist1976_pune@pharma.com,LIC424501
D01977,Dist1977_Chennai,Chennai,Mr./Ms. Mehta,Retailer,+91-9307641318,dist1977_chennai@pharma.com,LIC581125
D01978,Dist1978_Kochi,Kochi,Mr./Ms. Patel,Wholesaler,+91-7922466950,dist1978_kochi@pharma.com,LIC202543
D01979,Dist1979_Kolkata,Kolkata,Mr./Ms. Kumar,Clinic,+91-7511892297,dist1979_kolkata@pharma.com,LIC248516
D01980,Dist1980_Chennai,Chennai,Mr./Ms. Kumar,Hospital,+91-8100927865,dist1980_chennai@pharma.com,LIC355471
D01981,Dist1981_Chennai,Chennai,Mr./Ms. Mehta,Wholesaler,+91-9317449934,dist1981_chennai@pharma.com,LIC438234
D01982,Dist1982_Kochi,Kochi,Mr./Ms. Iyer,Retailer,+91-9382620276,dist1982_kochi@pharma.com,LIC456621
D01983,Dist1983_Bhopal,Bhopal,Mr./Ms. Kumar,Wholesaler,+91-8848544619,dist1983_bhopal@pharma.com,LIC817134
D01984,Dist1984_Chandigarh,Chandigarh,Mr./Ms. Mehta,Hospital,+91-7955141965,dist1984_chandigarh@pharma.com,LIC193811
D01985,Dist1985_Jaipur,Jaipur,Mr./Ms. Reddy,Retailer,+91-7035469134,dist1985_jaipur@pharma.com,LIC930505
D01986,Dist1986_Hyderabad,Hyderabad,Mr./Ms. Gupta,Clinic,+91-8552968523,dist1986_hyderabad@pharma.com,LIC670649
D01987,Dist1987_Pune,Pune,Mr./Ms. Kumar,Retailer,+91-8699337961,dist1987_pune@pharma.com,LIC736570
D01988,Dist1988_Delhi,Delhi,Mr./Ms. Gupta,Clinic,+91-7827693255,dist1988_delhi@pharma.com,LIC848895
D01989,Dist1989_Lucknow,Lucknow,Mr./Ms. Singh,Hospital,+91-9606638045,dist1989_lucknow@pharma.com,LIC869736
D01990,Dist1990_Jaipur,Jaipur,Mr./Ms. Gupta,Retailer,+91-8366821500,dist1990_jaipur@pharma.com,LIC121435
D01991,Dist1991_Pune,Pune,Mr./Ms. Reddy,Hospital,+91-8275474562,dist1991_pune@pharma.com,LIC315800
D01992,Dist1992_Kochi,Kochi,Mr./Ms. Patel,Retailer,+91-8035496108,dist1992_kochi@pharma.com,LIC774553
D01993,Dist1993_Chennai,Chennai,Mr./Ms. Reddy,Hospital,+91-7562306101,dist1993_chennai@pharma.com,LIC615891
D01994,Dist1994_Indore,Indore,Mr./Ms. Gupta,Hospital,+91-9359385815,dist1994_indore@pharma.com,LIC548173
D01995,Dist1995_Lucknow,Lucknow,Mr./Ms. Gupta,Clinic,+91-7365096306,dist1995_lucknow@pharma.com,LIC465982
D01996,Dist1996_Kolkata,Kolkata,Mr./Ms. Sharma,Clinic,+91-9487200473,dist1996_kolkata@pharma.com,LIC361679
D01997,Dist1997_Jaipur,Jaipur,Mr./Ms. Mehta,Wholesaler,+91-9942845112,dist1997_jaipur@pharma.com,LIC608613
D01998,Dist1998_Bangalore,Bangalore,Mr./Ms. Singh,Clinic,+91-7498384557,dist1998_bangalore@pharma.com,LIC749566
D01999,Dist1999_Chandigarh,Chandigarh,Mr./Ms. Iyer,Wholesaler,+91-8781035125,dist1999_chandigarh@pharma.com,LIC938396
D02000,Dist2000_Lucknow,Lucknow,Mr./Ms. Reddy,Hospital,+91-7722290534,dist2000_lucknow@pharma.com,LIC455751
D02001,Dist2001_Patna,Patna,Mr./Ms. Iyer,Retailer,+91-9681293475,dist2001_patna@pharma.com,LIC983569
D02002,Dist2002_Jaipur,Jaipur,Mr./Ms. Reddy,Wholesaler,+91-8905894515,dist2002_jaipur@pharma.com,LIC700249
D02003,Dist2003_Patna,Patna,Mr./Ms. Gupta,Hospital,+91-8734100264,dist2003_patna@pharma.com,LIC402130
D02004,Dist2004_Hyderabad,Hyderabad,Mr./Ms. Reddy,Retailer,+91-8535523960,dist2004_hyderabad@pharma.com,LIC593666
D02005,Dist2005_Indore,Indore,Mr./Ms. Mehta,Retailer,+91-9660462387,dist2005_indore@pharma.com,LIC606720
D02006,Dist2006_Hyderabad,Hyderabad,Mr./Ms. Sharma,Clinic,+91-9033001492,dist2006_hyderabad@pharma.com,LIC829499
D02007,Dist2007_Jaipur,Jaipur,Mr./Ms. Kumar,Hospital,+91-9310035545,dist2007_jaipur@pharma.com,LIC476942
D02008,Dist2008_Patna,Patna,Mr./Ms. Kumar,Clinic,+91-9442335684,dist2008_patna@pharma.com,LIC642847
D02009,Dist2009_Hyderabad,Hyderabad,Mr./Ms. Singh,Hospital,+91-7789904793,dist2009_hyderabad@pharma.com,LIC409154
D02010,Dist2010_Kochi,Kochi,Mr./Ms. Reddy,Retailer,+91-7768734341,dist2010_kochi@pharma.com,LIC134198
D02011,Dist2011_Chennai,Chennai,Mr./Ms. Kumar,Retailer,+91-9583842861,dist2011_chennai@pharma.com,LIC883603
D02012,Dist2012_Pune,Pune,Mr./Ms. Iyer,Retailer,+91-9243406168,dist2012_pune@pharma.com,LIC856342
D02013,Dist2013_Hyderabad,Hyderabad,Mr./Ms. Singh,Hospital,+91-8815621632,dist2013_hyderabad@pharma.com,LIC732082
D02014,Dist2014_Chandigarh,Chandigarh,Mr./Ms. Iyer,Clinic,+91-8024749486,dist2014_chandigarh@pharma.com,LIC156005
D02015,Dist2015_Indore,Indore,Mr./Ms. Reddy,Hospital,+91-9329192300,dist2015_indore@pharma.com,LIC270965
D02016,Dist2016_Jaipur,Jaipur,Mr./Ms. Gupta,Wholesaler,+91-8499095273,dist2016_jaipur@pharma.com,LIC228580
D02017,Dist2017_Patna,Patna,Mr./Ms. Sharma,Clinic,+91-7471899401,dist2017_patna@pharma.com,LIC408418
D02018,Dist2018_Lucknow,Lucknow,Mr./Ms. Iyer,Wholesaler,+91-9016975619,dist2018_lucknow@pharma.com,LIC281607
D02019,Dist2019_Indore,Indore,Mr./Ms. Mehta,Clinic,+91-8559496953,dist2019_indore@pharma.com,LIC846674
D02020,Dist2020_Chandigarh,Chandigarh,Mr./Ms. Patel,Wholesaler,+91-8270867288,dist2020_chandigarh@pharma.com,LIC869501
D02021,Dist2021_Hyderabad,Hyderabad,Mr./Ms. Gupta,Wholesaler,+91-9435746811,dist2021_hyderabad@pharma.com,LIC861575
D02022,Dist2022_Hyderabad,Hyderabad,Mr./Ms. Iyer,Clinic,+91-8545706190,dist2022_hyderabad@pharma.com,LIC932664
D02023,Dist2023_Bangalore,Bangalore,Mr./Ms. Gupta,Wholesaler,+91-9540966601,dist2023_bangalore@pharma.com,LIC509308
D02024,Dist2024_Kochi,Kochi,Mr./Ms. Reddy,Wholesaler,+91-9228765399,dist2024_kochi@pharma.com,LIC423887
D02025,Dist2025_Chandigarh,Chandigarh,Mr./Ms. Sharma,Retailer,+91-7215547843,dist2025_chandigarh@pharma.com,LIC461422
D02026,Dist2026_Jaipur,Jaipur,Mr./Ms. Kumar,Wholesaler,+91-8618675769,dist2026_jaipur@pharma.com,LIC227127
D02027,Dist2027_Mumbai,Mumbai,Mr./Ms. Mehta,Retailer,+91-8588709178,dist2027_mumbai@pharma.com,LIC927504
D02028,Dist2028_Hyderabad,Hyderabad,Mr./Ms. Patel,Clinic,+91-8291576653,dist2028_hyderabad@pharma.com,LIC486560
D02029,Dist2029_Delhi,Delhi,Mr./Ms. Patel,Hospital,+91-7833649400,dist2029_delhi@pharma.com,LIC340587
D02030,Dist2030_Kochi,Kochi,Mr./Ms. Patel,Retailer,+91-9769090486,dist2030_kochi@pharma.com,LIC950642
D02031,Dist2031_Ahmedabad,Ahmedabad,Mr./Ms. Gupta,Clinic,+91-7209534213,dist2031_ahmedabad@pharma.com,LIC141304
D02032,Dist2032_Kochi,Kochi,Mr./Ms. Iyer,Hospital,+91-7629674659,dist2032_kochi@pharma.com,LIC850381
D02033,Dist2033_Pune,Pune,Mr./Ms. Sharma,Clinic,+91-8610538705,dist2033_pune@pharma.com,LIC920855
D02034,Dist2034_Mumbai,Mumbai,Mr./Ms. Gupta,Wholesaler,+91-9239196963,dist2034_mumbai@pharma.com,LIC936295
D02035,Dist2035_Bangalore,Bangalore,Mr./Ms. Reddy,Clinic,+91-8727028798,dist2035_bangalore@pharma.com,LIC114641
D02036,Dist2036_Bhopal,Bhopal,Mr./Ms. Singh,Retailer,+91-9561045881,dist2036_bhopal@pharma.com,LIC452319
D02037,Dist2037_Kolkata,Kolkata,Mr./Ms. Mehta,Clinic,+91-9546188445,dist2037_kolkata@pharma.com,LIC467046
D02038,Dist2038_Chennai,Chennai,Mr./Ms. Singh,Hospital,+91-8523763319,dist2038_chennai@pharma.com,LIC633723
D02039,Dist2039_Indore,Indore,Mr./Ms. Kumar,Hospital,+91-8594831548,dist2039_indore@pharma.com,LIC963344
D02040,Dist2040_Mumbai,Mumbai,Mr./Ms. Singh,Hospital,+91-7640076366,dist2040_mumbai@pharma.com,LIC749028
D02041,Dist2041_Kochi,Kochi,Mr./Ms. Sharma,Clinic,+91-8602996779,dist2041_kochi@pharma.com,LIC307603
D02042,Dist2042_Ahmedabad,Ahmedabad,Mr./Ms. Kumar,Wholesaler,+91-8948695846,dist2042_ahmedabad@pharma.com,LIC427166
D02043,Dist2043_Jaipur,Jaipur,Mr./Ms. Sharma,Wholesaler,+91-7065761176,dist2043_jaipur@pharma.com,LIC141216
D02044,Dist2044_Bangalore,Bangalore,Mr./Ms. Sharma,Retailer,+91-8412448731,dist2044_bangalore@pharma.com,LIC298107
D02045,Dist2045_Chennai,Chennai,Mr./Ms. Reddy,Retailer,+91-9872088215,dist2045_chennai@pharma.com,LIC511345
D02046,Dist2046_Kochi,Kochi,Mr./Ms. Gupta,Wholesaler,+91-7008366271,dist2046_kochi@pharma.com,LIC673578
D02047,Dist2047_Kochi,Kochi,Mr./Ms. Kumar,Wholesaler,+91-9316925157,dist2047_kochi@pharma.com,LIC832373
D02048,Dist2048_Ahmedabad,Ahmedabad,Mr./Ms. Gupta,Wholesaler,+91-7721875573,dist2048_ahmedabad@pharma.com,LIC130562
D02049,Dist2049_Ahmedabad,Ahmedabad,Mr./Ms. Sharma,Hospital,+91-7190589671,dist2049_ahmedabad@pharma.com,LIC455190
D02050,Dist2050_Chennai,Chennai,Mr./Ms. Singh,Hospital,+91-8817751893,dist2050_chennai@pharma.com,LIC371861
D02051,Dist2051_Chandigarh,Chandigarh,Mr./Ms. Gupta,Clinic,+91-8901069772,dist2051_chandigarh@pharma.com,LIC432869
D02052,Dist2052_Ahmedabad,Ahmedabad,Mr./Ms. Gupta,Clinic,+91-7280470620,dist2052_ahmedabad@pharma.com,LIC206891
D02053,Dist2053_Patna,Patna,Mr./Ms. Sharma,Hospital,+91-9180365201,dist2053_patna@pharma.com,LIC602164
D02054,Dist2054_Jaipur,Jaipur,Mr./Ms. Reddy,Clinic,+91-8954448967,dist2054_jaipur@pharma.com,LIC223805
D02055,Dist2055_Chandigarh,Chandigarh,Mr./Ms. Sharma,Clinic,+91-9873193822,dist2055_chandigarh@pharma.com,LIC459418
D02056,Dist2056_Bangalore,Bangalore,Mr./Ms. Patel,Retailer,+91-7892815540,dist2056_bangalore@pharma.com,LIC767337
D02057,Dist2057_Indore,Indore,Mr./Ms. Mehta,Retailer,+91-7894898829,dist2057_indore@pharma.com,LIC574584
D02058,Dist2058_Chandigarh,Chandigarh,Mr./Ms. Singh,Hospital,+91-8266139993,dist2058_chandigarh@pharma.com,LIC980014
D02059,Dist2059_Mumbai,Mumbai,Mr./Ms. Reddy,Wholesaler,+91-8753032675,dist2059_mumbai@pharma.com,LIC228117
D02060,Dist2060_Hyderabad,Hyderabad,Mr./Ms. Patel,Hospital,+91-9444041537,dist2060_hyderabad@pharma.com,LIC140848
D02061,Dist2061_Pune,Pune,Mr./Ms. Patel,Clinic,+91-9122952413,dist2061_pune@pharma.com,LIC711053
D02062,Dist2062_Pune,Pune,Mr./Ms. Patel,Retailer,+91-8908433865,dist2062_pune@pharma.com,LIC936414
D02063,Dist2063_Mumbai,Mumbai,Mr./Ms. Kumar,Hospital,+91-8193914353,dist2063_mumbai@pharma.com,LIC758809
